"timezero","unit","target","value"
2024-02-17,"US","1 wk flu hosp rate change","stable"
2024-02-17,"49","1 wk inc flu hosp","9"
2024-02-17,"49","1 wk flu hosp rate change","stable"
2024-02-17,"51","1 wk inc flu hosp","208"
2024-02-17,"51","1 wk flu hosp rate change","stable"
2024-02-17,"50","1 wk inc flu hosp","26"
2024-02-17,"50","1 wk flu hosp rate change","stable"
2024-02-17,"53","1 wk inc flu hosp","99"
2024-02-17,"53","1 wk flu hosp rate change","stable"
2024-02-17,"55","1 wk inc flu hosp","214"
2024-02-17,"55","1 wk flu hosp rate change","stable"
2024-02-17,"54","1 wk inc flu hosp","163"
2024-02-17,"54","1 wk flu hosp rate change","decrease"
2024-02-17,"56","1 wk inc flu hosp","27"
2024-02-17,"56","1 wk flu hosp rate change","large_decrease"
2024-02-10,"02","1 wk inc flu hosp","2"
2024-02-10,"02","1 wk flu hosp rate change","stable"
2024-02-10,"01","1 wk inc flu hosp","122"
2024-02-10,"01","1 wk flu hosp rate change","stable"
2024-02-10,"05","1 wk inc flu hosp","254"
2024-02-10,"05","1 wk flu hosp rate change","decrease"
2024-02-10,"04","1 wk inc flu hosp","186"
2024-02-10,"04","1 wk flu hosp rate change","stable"
2024-02-10,"06","1 wk inc flu hosp","334"
2024-02-10,"06","1 wk flu hosp rate change","stable"
2024-02-10,"08","1 wk inc flu hosp","137"
2024-02-10,"08","1 wk flu hosp rate change","decrease"
2024-02-10,"09","1 wk inc flu hosp","119"
2024-02-10,"09","1 wk flu hosp rate change","stable"
2024-02-10,"11","1 wk inc flu hosp","19"
2024-02-10,"11","1 wk flu hosp rate change","stable"
2024-02-10,"10","1 wk inc flu hosp","36"
2024-02-10,"10","1 wk flu hosp rate change","increase"
2024-02-10,"12","1 wk inc flu hosp","678"
2024-02-10,"12","1 wk flu hosp rate change","stable"
2024-02-10,"13","1 wk inc flu hosp","259"
2024-02-10,"13","1 wk flu hosp rate change","stable"
2024-02-10,"15","1 wk inc flu hosp","10"
2024-02-10,"15","1 wk flu hosp rate change","stable"
2024-02-10,"19","1 wk inc flu hosp","128"
2024-02-10,"19","1 wk flu hosp rate change","stable"
2024-02-10,"16","1 wk inc flu hosp","59"
2024-02-10,"16","1 wk flu hosp rate change","stable"
2024-02-10,"17","1 wk inc flu hosp","262"
2024-02-10,"17","1 wk flu hosp rate change","stable"
2024-02-10,"18","1 wk inc flu hosp","349"
2024-02-10,"18","1 wk flu hosp rate change","stable"
2024-02-10,"20","1 wk inc flu hosp","175"
2024-02-10,"20","1 wk flu hosp rate change","stable"
2024-02-10,"21","1 wk inc flu hosp","282"
2024-02-10,"21","1 wk flu hosp rate change","stable"
2024-02-10,"22","1 wk inc flu hosp","85"
2024-02-10,"22","1 wk flu hosp rate change","stable"
2024-02-10,"25","1 wk inc flu hosp","502"
2024-02-10,"25","1 wk flu hosp rate change","increase"
2024-02-10,"24","1 wk inc flu hosp","123"
2024-02-10,"24","1 wk flu hosp rate change","stable"
2024-02-10,"23","1 wk inc flu hosp","86"
2024-02-10,"23","1 wk flu hosp rate change","stable"
2024-02-10,"26","1 wk inc flu hosp","671"
2024-02-10,"26","1 wk flu hosp rate change","stable"
2024-02-10,"27","1 wk inc flu hosp","173"
2024-02-10,"27","1 wk flu hosp rate change","stable"
2024-02-10,"29","1 wk inc flu hosp","348"
2024-02-10,"29","1 wk flu hosp rate change","stable"
2024-02-10,"28","1 wk inc flu hosp","93"
2024-02-10,"28","1 wk flu hosp rate change","stable"
2024-02-10,"30","1 wk inc flu hosp","24"
2024-02-10,"30","1 wk flu hosp rate change","large_decrease"
2024-02-10,"37","1 wk inc flu hosp","179"
2024-02-10,"37","1 wk flu hosp rate change","stable"
2024-02-10,"38","1 wk inc flu hosp","29"
2024-02-10,"38","1 wk flu hosp rate change","stable"
2024-02-10,"31","1 wk inc flu hosp","56"
2024-02-10,"31","1 wk flu hosp rate change","stable"
2024-02-10,"33","1 wk inc flu hosp","41"
2024-02-10,"33","1 wk flu hosp rate change","stable"
2024-02-10,"34","1 wk inc flu hosp","370"
2024-02-10,"34","1 wk flu hosp rate change","stable"
2024-02-10,"35","1 wk inc flu hosp","73"
2024-02-10,"35","1 wk flu hosp rate change","stable"
2024-02-10,"32","1 wk inc flu hosp","51"
2024-02-10,"32","1 wk flu hosp rate change","stable"
2024-02-10,"36","1 wk inc flu hosp","790"
2024-02-10,"36","1 wk flu hosp rate change","stable"
2024-02-10,"39","1 wk inc flu hosp","609"
2024-02-10,"39","1 wk flu hosp rate change","stable"
2024-02-10,"40","1 wk inc flu hosp","391"
2024-02-10,"40","1 wk flu hosp rate change","decrease"
2024-02-10,"41","1 wk inc flu hosp","65"
2024-02-10,"41","1 wk flu hosp rate change","stable"
2024-02-10,"42","1 wk inc flu hosp","492"
2024-02-10,"42","1 wk flu hosp rate change","stable"
2024-02-10,"72","1 wk inc flu hosp","52"
2024-02-10,"72","1 wk flu hosp rate change","stable"
2024-02-10,"44","1 wk inc flu hosp","30"
2024-02-10,"44","1 wk flu hosp rate change","stable"
2024-02-10,"45","1 wk inc flu hosp","130"
2024-02-10,"45","1 wk flu hosp rate change","stable"
2024-02-10,"46","1 wk inc flu hosp","26"
2024-02-10,"46","1 wk flu hosp rate change","stable"
2024-02-10,"47","1 wk inc flu hosp","194"
2024-02-10,"47","1 wk flu hosp rate change","stable"
2024-02-10,"48","1 wk inc flu hosp","892"
2024-02-10,"48","1 wk flu hosp rate change","stable"
2024-02-10,"US","1 wk inc flu hosp","10738"
2024-02-10,"US","1 wk flu hosp rate change","stable"
2024-02-10,"49","1 wk inc flu hosp","19"
2024-02-10,"49","1 wk flu hosp rate change","stable"
2024-02-10,"51","1 wk inc flu hosp","202"
2024-02-10,"51","1 wk flu hosp rate change","stable"
2024-02-10,"50","1 wk inc flu hosp","21"
2024-02-10,"50","1 wk flu hosp rate change","stable"
2024-02-10,"53","1 wk inc flu hosp","73"
2024-02-10,"53","1 wk flu hosp rate change","stable"
2024-02-10,"55","1 wk inc flu hosp","209"
2024-02-10,"55","1 wk flu hosp rate change","stable"
2024-02-10,"54","1 wk inc flu hosp","184"
2024-02-10,"54","1 wk flu hosp rate change","large_increase"
2024-02-10,"56","1 wk inc flu hosp","44"
2024-02-10,"56","1 wk flu hosp rate change","increase"
2024-02-03,"02","1 wk inc flu hosp","11"
2024-02-03,"02","1 wk flu hosp rate change","stable"
2024-02-03,"01","1 wk inc flu hosp","112"
2024-02-03,"01","1 wk flu hosp rate change","stable"
2024-02-03,"05","1 wk inc flu hosp","287"
2024-02-03,"05","1 wk flu hosp rate change","increase"
2024-02-03,"04","1 wk inc flu hosp","182"
2024-02-03,"04","1 wk flu hosp rate change","large_decrease"
2024-02-03,"06","1 wk inc flu hosp","413"
2024-02-03,"06","1 wk flu hosp rate change","stable"
2024-02-03,"08","1 wk inc flu hosp","196"
2024-02-03,"08","1 wk flu hosp rate change","stable"
2024-02-03,"09","1 wk inc flu hosp","142"
2024-02-03,"09","1 wk flu hosp rate change","stable"
2024-02-03,"11","1 wk inc flu hosp","14"
2024-02-03,"11","1 wk flu hosp rate change","stable"
2024-02-03,"10","1 wk inc flu hosp","25"
2024-02-03,"10","1 wk flu hosp rate change","stable"
2024-02-03,"12","1 wk inc flu hosp","828"
2024-02-03,"12","1 wk flu hosp rate change","stable"
2024-02-03,"13","1 wk inc flu hosp","308"
2024-02-03,"13","1 wk flu hosp rate change","stable"
2024-02-03,"15","1 wk inc flu hosp","17"
2024-02-03,"15","1 wk flu hosp rate change","stable"
2024-02-03,"19","1 wk inc flu hosp","112"
2024-02-03,"19","1 wk flu hosp rate change","stable"
2024-02-03,"16","1 wk inc flu hosp","61"
2024-02-03,"16","1 wk flu hosp rate change","stable"
2024-02-03,"17","1 wk inc flu hosp","250"
2024-02-03,"17","1 wk flu hosp rate change","stable"
2024-02-03,"18","1 wk inc flu hosp","371"
2024-02-03,"18","1 wk flu hosp rate change","stable"
2024-02-03,"20","1 wk inc flu hosp","175"
2024-02-03,"20","1 wk flu hosp rate change","stable"
2024-02-03,"21","1 wk inc flu hosp","284"
2024-02-03,"21","1 wk flu hosp rate change","increase"
2024-02-03,"22","1 wk inc flu hosp","97"
2024-02-03,"22","1 wk flu hosp rate change","stable"
2024-02-03,"25","1 wk inc flu hosp","379"
2024-02-03,"25","1 wk flu hosp rate change","stable"
2024-02-03,"24","1 wk inc flu hosp","111"
2024-02-03,"24","1 wk flu hosp rate change","stable"
2024-02-03,"23","1 wk inc flu hosp","77"
2024-02-03,"23","1 wk flu hosp rate change","stable"
2024-02-03,"26","1 wk inc flu hosp","590"
2024-02-03,"26","1 wk flu hosp rate change","increase"
2024-02-03,"27","1 wk inc flu hosp","164"
2024-02-03,"27","1 wk flu hosp rate change","stable"
2024-02-03,"29","1 wk inc flu hosp","344"
2024-02-03,"29","1 wk flu hosp rate change","stable"
2024-02-03,"28","1 wk inc flu hosp","83"
2024-02-03,"28","1 wk flu hosp rate change","decrease"
2024-02-03,"30","1 wk inc flu hosp","82"
2024-02-03,"30","1 wk flu hosp rate change","stable"
2024-02-03,"37","1 wk inc flu hosp","174"
2024-02-03,"37","1 wk flu hosp rate change","stable"
2024-02-03,"38","1 wk inc flu hosp","31"
2024-02-03,"38","1 wk flu hosp rate change","stable"
2024-02-03,"31","1 wk inc flu hosp","56"
2024-02-03,"31","1 wk flu hosp rate change","stable"
2024-02-03,"33","1 wk inc flu hosp","45"
2024-02-03,"33","1 wk flu hosp rate change","stable"
2024-02-03,"34","1 wk inc flu hosp","323"
2024-02-03,"34","1 wk flu hosp rate change","stable"
2024-02-03,"35","1 wk inc flu hosp","76"
2024-02-03,"35","1 wk flu hosp rate change","stable"
2024-02-03,"32","1 wk inc flu hosp","35"
2024-02-03,"32","1 wk flu hosp rate change","stable"
2024-02-03,"36","1 wk inc flu hosp","703"
2024-02-03,"36","1 wk flu hosp rate change","stable"
2024-02-03,"39","1 wk inc flu hosp","607"
2024-02-03,"39","1 wk flu hosp rate change","stable"
2024-02-03,"40","1 wk inc flu hosp","468"
2024-02-03,"40","1 wk flu hosp rate change","increase"
2024-02-03,"41","1 wk inc flu hosp","87"
2024-02-03,"41","1 wk flu hosp rate change","stable"
2024-02-03,"42","1 wk inc flu hosp","428"
2024-02-03,"42","1 wk flu hosp rate change","stable"
2024-02-03,"72","1 wk inc flu hosp","68"
2024-02-03,"72","1 wk flu hosp rate change","increase"
2024-02-03,"44","1 wk inc flu hosp","21"
2024-02-03,"44","1 wk flu hosp rate change","stable"
2024-02-03,"45","1 wk inc flu hosp","132"
2024-02-03,"45","1 wk flu hosp rate change","stable"
2024-02-03,"46","1 wk inc flu hosp","18"
2024-02-03,"46","1 wk flu hosp rate change","stable"
2024-02-03,"47","1 wk inc flu hosp","194"
2024-02-03,"47","1 wk flu hosp rate change","stable"
2024-02-03,"48","1 wk inc flu hosp","1176"
2024-02-03,"48","1 wk flu hosp rate change","stable"
2024-02-03,"US","1 wk inc flu hosp","10994"
2024-02-03,"US","1 wk flu hosp rate change","stable"
2024-02-03,"49","1 wk inc flu hosp","16"
2024-02-03,"49","1 wk flu hosp rate change","stable"
2024-02-03,"51","1 wk inc flu hosp","179"
2024-02-03,"51","1 wk flu hosp rate change","stable"
2024-02-03,"50","1 wk inc flu hosp","20"
2024-02-03,"50","1 wk flu hosp rate change","stable"
2024-02-03,"53","1 wk inc flu hosp","80"
2024-02-03,"53","1 wk flu hosp rate change","stable"
2024-02-03,"55","1 wk inc flu hosp","178"
2024-02-03,"55","1 wk flu hosp rate change","stable"
2024-02-03,"54","1 wk inc flu hosp","131"
2024-02-03,"54","1 wk flu hosp rate change","stable"
2024-02-03,"56","1 wk inc flu hosp","33"
2024-02-03,"56","1 wk flu hosp rate change","stable"
2024-01-27,"02","1 wk inc flu hosp","8"
2024-01-27,"02","1 wk flu hosp rate change","stable"
2024-01-27,"01","1 wk inc flu hosp","103"
2024-01-27,"01","1 wk flu hosp rate change","stable"
2024-01-27,"05","1 wk inc flu hosp","244"
2024-01-27,"05","1 wk flu hosp rate change","decrease"
2024-01-27,"04","1 wk inc flu hosp","364"
2024-01-27,"04","1 wk flu hosp rate change","large_decrease"
2024-01-27,"06","1 wk inc flu hosp","517"
2024-01-27,"06","1 wk flu hosp rate change","stable"
2024-01-27,"08","1 wk inc flu hosp","196"
2024-01-27,"08","1 wk flu hosp rate change","stable"
2024-01-27,"09","1 wk inc flu hosp","111"
2024-01-27,"09","1 wk flu hosp rate change","decrease"
2024-01-27,"11","1 wk inc flu hosp","20"
2024-01-27,"11","1 wk flu hosp rate change","stable"
2024-01-27,"10","1 wk inc flu hosp","25"
2024-01-27,"10","1 wk flu hosp rate change","stable"
2024-01-27,"12","1 wk inc flu hosp","711"
2024-01-27,"12","1 wk flu hosp rate change","stable"
2024-01-27,"13","1 wk inc flu hosp","354"
2024-01-27,"13","1 wk flu hosp rate change","stable"
2024-01-27,"15","1 wk inc flu hosp","5"
2024-01-27,"15","1 wk flu hosp rate change","decrease"
2024-01-27,"19","1 wk inc flu hosp","107"
2024-01-27,"19","1 wk flu hosp rate change","stable"
2024-01-27,"16","1 wk inc flu hosp","71"
2024-01-27,"16","1 wk flu hosp rate change","stable"
2024-01-27,"17","1 wk inc flu hosp","272"
2024-01-27,"17","1 wk flu hosp rate change","stable"
2024-01-27,"18","1 wk inc flu hosp","367"
2024-01-27,"18","1 wk flu hosp rate change","stable"
2024-01-27,"20","1 wk inc flu hosp","157"
2024-01-27,"20","1 wk flu hosp rate change","large_increase"
2024-01-27,"21","1 wk inc flu hosp","226"
2024-01-27,"21","1 wk flu hosp rate change","stable"
2024-01-27,"22","1 wk inc flu hosp","121"
2024-01-27,"22","1 wk flu hosp rate change","stable"
2024-01-27,"25","1 wk inc flu hosp","418"
2024-01-27,"25","1 wk flu hosp rate change","stable"
2024-01-27,"24","1 wk inc flu hosp","113"
2024-01-27,"24","1 wk flu hosp rate change","stable"
2024-01-27,"23","1 wk inc flu hosp","65"
2024-01-27,"23","1 wk flu hosp rate change","large_increase"
2024-01-27,"26","1 wk inc flu hosp","421"
2024-01-27,"26","1 wk flu hosp rate change","stable"
2024-01-27,"27","1 wk inc flu hosp","150"
2024-01-27,"27","1 wk flu hosp rate change","stable"
2024-01-27,"29","1 wk inc flu hosp","303"
2024-01-27,"29","1 wk flu hosp rate change","stable"
2024-01-27,"28","1 wk inc flu hosp","121"
2024-01-27,"28","1 wk flu hosp rate change","decrease"
2024-01-27,"30","1 wk inc flu hosp","86"
2024-01-27,"30","1 wk flu hosp rate change","decrease"
2024-01-27,"37","1 wk inc flu hosp","255"
2024-01-27,"37","1 wk flu hosp rate change","stable"
2024-01-27,"38","1 wk inc flu hosp","38"
2024-01-27,"38","1 wk flu hosp rate change","stable"
2024-01-27,"31","1 wk inc flu hosp","47"
2024-01-27,"31","1 wk flu hosp rate change","stable"
2024-01-27,"33","1 wk inc flu hosp","37"
2024-01-27,"33","1 wk flu hosp rate change","stable"
2024-01-27,"34","1 wk inc flu hosp","331"
2024-01-27,"34","1 wk flu hosp rate change","stable"
2024-01-27,"35","1 wk inc flu hosp","77"
2024-01-27,"35","1 wk flu hosp rate change","decrease"
2024-01-27,"32","1 wk inc flu hosp","58"
2024-01-27,"32","1 wk flu hosp rate change","stable"
2024-01-27,"36","1 wk inc flu hosp","770"
2024-01-27,"36","1 wk flu hosp rate change","stable"
2024-01-27,"39","1 wk inc flu hosp","595"
2024-01-27,"39","1 wk flu hosp rate change","stable"
2024-01-27,"40","1 wk inc flu hosp","421"
2024-01-27,"40","1 wk flu hosp rate change","increase"
2024-01-27,"41","1 wk inc flu hosp","84"
2024-01-27,"41","1 wk flu hosp rate change","stable"
2024-01-27,"42","1 wk inc flu hosp","456"
2024-01-27,"42","1 wk flu hosp rate change","stable"
2024-01-27,"72","1 wk inc flu hosp","34"
2024-01-27,"72","1 wk flu hosp rate change","stable"
2024-01-27,"44","1 wk inc flu hosp","17"
2024-01-27,"44","1 wk flu hosp rate change","stable"
2024-01-27,"45","1 wk inc flu hosp","175"
2024-01-27,"45","1 wk flu hosp rate change","stable"
2024-01-27,"46","1 wk inc flu hosp","23"
2024-01-27,"46","1 wk flu hosp rate change","stable"
2024-01-27,"47","1 wk inc flu hosp","221"
2024-01-27,"47","1 wk flu hosp rate change","stable"
2024-01-27,"48","1 wk inc flu hosp","1350"
2024-01-27,"48","1 wk flu hosp rate change","stable"
2024-01-27,"US","1 wk inc flu hosp","11329"
2024-01-27,"US","1 wk flu hosp rate change","stable"
2024-01-27,"49","1 wk inc flu hosp","28"
2024-01-27,"49","1 wk flu hosp rate change","stable"
2024-01-27,"51","1 wk inc flu hosp","191"
2024-01-27,"51","1 wk flu hosp rate change","stable"
2024-01-27,"50","1 wk inc flu hosp","18"
2024-01-27,"50","1 wk flu hosp rate change","stable"
2024-01-27,"53","1 wk inc flu hosp","105"
2024-01-27,"53","1 wk flu hosp rate change","stable"
2024-01-27,"55","1 wk inc flu hosp","175"
2024-01-27,"55","1 wk flu hosp rate change","stable"
2024-01-27,"54","1 wk inc flu hosp","127"
2024-01-27,"54","1 wk flu hosp rate change","stable"
2024-01-27,"56","1 wk inc flu hosp","40"
2024-01-27,"56","1 wk flu hosp rate change","stable"
2024-01-20,"02","1 wk inc flu hosp","7"
2024-01-20,"02","1 wk flu hosp rate change","stable"
2024-01-20,"01","1 wk inc flu hosp","143"
2024-01-20,"01","1 wk flu hosp rate change","stable"
2024-01-20,"05","1 wk inc flu hosp","276"
