"timezero","unit","target","value"
2023-11-18,"06","1 wk flu hosp rate change","stable"
2023-11-18,"08","1 wk inc flu hosp","137"
2023-11-18,"08","1 wk flu hosp rate change","stable"
2023-11-18,"09","1 wk inc flu hosp","33"
2023-11-18,"09","1 wk flu hosp rate change","stable"
2023-11-18,"11","1 wk inc flu hosp","8"
2023-11-18,"11","1 wk flu hosp rate change","stable"
2023-11-18,"10","1 wk inc flu hosp","1"
2023-11-18,"10","1 wk flu hosp rate change","stable"
2023-11-18,"12","1 wk inc flu hosp","701"
2023-11-18,"12","1 wk flu hosp rate change","stable"
2023-11-18,"13","1 wk inc flu hosp","155"
2023-11-18,"13","1 wk flu hosp rate change","stable"
2023-11-18,"15","1 wk inc flu hosp","26"
2023-11-18,"15","1 wk flu hosp rate change","stable"
2023-11-18,"19","1 wk inc flu hosp","27"
2023-11-18,"19","1 wk flu hosp rate change","stable"
2023-11-18,"16","1 wk inc flu hosp","8"
2023-11-18,"16","1 wk flu hosp rate change","stable"
2023-11-18,"17","1 wk inc flu hosp","101"
2023-11-18,"17","1 wk flu hosp rate change","stable"
2023-11-18,"18","1 wk inc flu hosp","100"
2023-11-18,"18","1 wk flu hosp rate change","stable"
2023-11-18,"20","1 wk inc flu hosp","25"
2023-11-18,"20","1 wk flu hosp rate change","stable"
2023-11-18,"21","1 wk inc flu hosp","37"
2023-11-18,"21","1 wk flu hosp rate change","stable"
2023-11-18,"22","1 wk inc flu hosp","119"
2023-11-18,"22","1 wk flu hosp rate change","stable"
2023-11-18,"25","1 wk inc flu hosp","67"
2023-11-18,"25","1 wk flu hosp rate change","stable"
2023-11-18,"24","1 wk inc flu hosp","22"
2023-11-18,"24","1 wk flu hosp rate change","stable"
2023-11-18,"23","1 wk inc flu hosp","9"
2023-11-18,"23","1 wk flu hosp rate change","stable"
2023-11-18,"26","1 wk inc flu hosp","88"
2023-11-18,"26","1 wk flu hosp rate change","stable"
2023-11-18,"27","1 wk inc flu hosp","24"
2023-11-18,"27","1 wk flu hosp rate change","stable"
2023-11-18,"29","1 wk inc flu hosp","58"
2023-11-18,"29","1 wk flu hosp rate change","stable"
2023-11-18,"28","1 wk inc flu hosp","47"
2023-11-18,"28","1 wk flu hosp rate change","stable"
2023-11-18,"30","1 wk inc flu hosp","6"
2023-11-18,"30","1 wk flu hosp rate change","stable"
2023-11-18,"37","1 wk inc flu hosp","153"
2023-11-18,"37","1 wk flu hosp rate change","stable"
2023-11-18,"38","1 wk inc flu hosp","4"
2023-11-18,"38","1 wk flu hosp rate change","stable"
2023-11-18,"31","1 wk inc flu hosp","8"
2023-11-18,"31","1 wk flu hosp rate change","stable"
2023-11-18,"33","1 wk inc flu hosp","1"
2023-11-18,"33","1 wk flu hosp rate change","stable"
2023-11-18,"34","1 wk inc flu hosp","75"
2023-11-18,"34","1 wk flu hosp rate change","stable"
2023-11-18,"35","1 wk inc flu hosp","21"
2023-11-18,"35","1 wk flu hosp rate change","stable"
2023-11-18,"32","1 wk inc flu hosp","39"
2023-11-18,"32","1 wk flu hosp rate change","stable"
2023-11-18,"36","1 wk inc flu hosp","178"
2023-11-18,"36","1 wk flu hosp rate change","stable"
2023-11-18,"39","1 wk inc flu hosp","75"
2023-11-18,"39","1 wk flu hosp rate change","stable"
2023-11-18,"40","1 wk inc flu hosp","38"
2023-11-18,"40","1 wk flu hosp rate change","stable"
2023-11-18,"41","1 wk inc flu hosp","11"
2023-11-18,"41","1 wk flu hosp rate change","stable"
2023-11-18,"42","1 wk inc flu hosp","125"
2023-11-18,"42","1 wk flu hosp rate change","stable"
2023-11-18,"72","1 wk inc flu hosp","119"
2023-11-18,"72","1 wk flu hosp rate change","stable"
2023-11-18,"44","1 wk inc flu hosp","3"
2023-11-18,"44","1 wk flu hosp rate change","stable"
2023-11-18,"45","1 wk inc flu hosp","81"
2023-11-18,"45","1 wk flu hosp rate change","stable"
2023-11-18,"46","1 wk inc flu hosp","2"
2023-11-18,"46","1 wk flu hosp rate change","stable"
2023-11-18,"47","1 wk inc flu hosp","78"
2023-11-18,"47","1 wk flu hosp rate change","stable"
2023-11-18,"48","1 wk inc flu hosp","555"
2023-11-18,"48","1 wk flu hosp rate change","stable"
2023-11-18,"US","1 wk inc flu hosp","4381"
2023-11-18,"US","1 wk flu hosp rate change","stable"
2023-11-18,"49","1 wk inc flu hosp","10"
2023-11-18,"49","1 wk flu hosp rate change","stable"
2023-11-18,"51","1 wk inc flu hosp","115"
2023-11-18,"51","1 wk flu hosp rate change","stable"
2023-11-18,"50","1 wk inc flu hosp","3"
2023-11-18,"50","1 wk flu hosp rate change","stable"
2023-11-18,"53","1 wk inc flu hosp","36"
2023-11-18,"53","1 wk flu hosp rate change","stable"
2023-11-18,"55","1 wk inc flu hosp","34"
2023-11-18,"55","1 wk flu hosp rate change","stable"
2023-11-18,"54","1 wk inc flu hosp","13"
2023-11-18,"54","1 wk flu hosp rate change","stable"
2023-11-18,"56","1 wk inc flu hosp","23"
2023-11-18,"56","1 wk flu hosp rate change","large_increase"
2023-11-11,"02","1 wk inc flu hosp","17"
2023-11-11,"02","1 wk flu hosp rate change","large_decrease"
2023-11-11,"01","1 wk inc flu hosp","77"
2023-11-11,"01","1 wk flu hosp rate change","stable"
2023-11-11,"05","1 wk inc flu hosp","17"
2023-11-11,"05","1 wk flu hosp rate change","stable"
2023-11-11,"04","1 wk inc flu hosp","187"
2023-11-11,"04","1 wk flu hosp rate change","stable"
2023-11-11,"06","1 wk inc flu hosp","375"
2023-11-11,"06","1 wk flu hosp rate change","stable"
2023-11-11,"08","1 wk inc flu hosp","102"
2023-11-11,"08","1 wk flu hosp rate change","stable"
2023-11-11,"09","1 wk inc flu hosp","22"
2023-11-11,"09","1 wk flu hosp rate change","stable"
2023-11-11,"11","1 wk inc flu hosp","3"
2023-11-11,"11","1 wk flu hosp rate change","stable"
2023-11-11,"10","1 wk inc flu hosp","2"
2023-11-11,"10","1 wk flu hosp rate change","stable"
2023-11-11,"12","1 wk inc flu hosp","652"
2023-11-11,"12","1 wk flu hosp rate change","stable"
2023-11-11,"13","1 wk inc flu hosp","132"
2023-11-11,"13","1 wk flu hosp rate change","stable"
2023-11-11,"15","1 wk inc flu hosp","29"
2023-11-11,"15","1 wk flu hosp rate change","stable"
2023-11-11,"19","1 wk inc flu hosp","14"
2023-11-11,"19","1 wk flu hosp rate change","stable"
2023-11-11,"16","1 wk inc flu hosp","11"
2023-11-11,"16","1 wk flu hosp rate change","stable"
2023-11-11,"17","1 wk inc flu hosp","72"
2023-11-11,"17","1 wk flu hosp rate change","stable"
2023-11-11,"18","1 wk inc flu hosp","95"
2023-11-11,"18","1 wk flu hosp rate change","stable"
2023-11-11,"20","1 wk inc flu hosp","18"
2023-11-11,"20","1 wk flu hosp rate change","stable"
2023-11-11,"21","1 wk inc flu hosp","18"
2023-11-11,"21","1 wk flu hosp rate change","stable"
2023-11-11,"22","1 wk inc flu hosp","96"
2023-11-11,"22","1 wk flu hosp rate change","stable"
2023-11-11,"25","1 wk inc flu hosp","38"
2023-11-11,"25","1 wk flu hosp rate change","stable"
2023-11-11,"24","1 wk inc flu hosp","27"
2023-11-11,"24","1 wk flu hosp rate change","stable"
2023-11-11,"23","1 wk inc flu hosp","2"
2023-11-11,"23","1 wk flu hosp rate change","stable"
2023-11-11,"26","1 wk inc flu hosp","52"
2023-11-11,"26","1 wk flu hosp rate change","stable"
2023-11-11,"27","1 wk inc flu hosp","15"
2023-11-11,"27","1 wk flu hosp rate change","stable"
2023-11-11,"29","1 wk inc flu hosp","40"
2023-11-11,"29","1 wk flu hosp rate change","stable"
2023-11-11,"28","1 wk inc flu hosp","46"
2023-11-11,"28","1 wk flu hosp rate change","stable"
2023-11-11,"30","1 wk inc flu hosp","3"
2023-11-11,"30","1 wk flu hosp rate change","stable"
2023-11-11,"37","1 wk inc flu hosp","88"
2023-11-11,"37","1 wk flu hosp rate change","stable"
2023-11-11,"38","1 wk inc flu hosp","7"
2023-11-11,"38","1 wk flu hosp rate change","stable"
2023-11-11,"31","1 wk inc flu hosp","4"
2023-11-11,"31","1 wk flu hosp rate change","stable"
2023-11-11,"33","1 wk inc flu hosp","2"
2023-11-11,"33","1 wk flu hosp rate change","stable"
2023-11-11,"34","1 wk inc flu hosp","33"
2023-11-11,"34","1 wk flu hosp rate change","stable"
2023-11-11,"35","1 wk inc flu hosp","12"
2023-11-11,"35","1 wk flu hosp rate change","stable"
2023-11-11,"32","1 wk inc flu hosp","30"
2023-11-11,"32","1 wk flu hosp rate change","stable"
2023-11-11,"36","1 wk inc flu hosp","123"
2023-11-11,"36","1 wk flu hosp rate change","stable"
2023-11-11,"39","1 wk inc flu hosp","56"
2023-11-11,"39","1 wk flu hosp rate change","stable"
2023-11-11,"40","1 wk inc flu hosp","38"
2023-11-11,"40","1 wk flu hosp rate change","stable"
2023-11-11,"41","1 wk inc flu hosp","17"
2023-11-11,"41","1 wk flu hosp rate change","stable"
2023-11-11,"42","1 wk inc flu hosp","89"
2023-11-11,"42","1 wk flu hosp rate change","stable"
2023-11-11,"72","1 wk inc flu hosp","113"
2023-11-11,"72","1 wk flu hosp rate change","decrease"
2023-11-11,"44","1 wk inc flu hosp","0"
2023-11-11,"44","1 wk flu hosp rate change","stable"
2023-11-11,"45","1 wk inc flu hosp","64"
2023-11-11,"45","1 wk flu hosp rate change","stable"
2023-11-11,"46","1 wk inc flu hosp","1"
2023-11-11,"46","1 wk flu hosp rate change","stable"
2023-11-11,"47","1 wk inc flu hosp","60"
2023-11-11,"47","1 wk flu hosp rate change","stable"
2023-11-11,"48","1 wk inc flu hosp","433"
2023-11-11,"48","1 wk flu hosp rate change","stable"
2023-11-11,"US","1 wk inc flu hosp","3509"
2023-11-11,"US","1 wk flu hosp rate change","stable"
2023-11-11,"49","1 wk inc flu hosp","7"
2023-11-11,"49","1 wk flu hosp rate change","stable"
2023-11-11,"51","1 wk inc flu hosp","100"
2023-11-11,"51","1 wk flu hosp rate change","stable"
2023-11-11,"50","1 wk inc flu hosp","5"
2023-11-11,"50","1 wk flu hosp rate change","stable"
2023-11-11,"53","1 wk inc flu hosp","33"
2023-11-11,"53","1 wk flu hosp rate change","stable"
2023-11-11,"55","1 wk inc flu hosp","15"
2023-11-11,"55","1 wk flu hosp rate change","stable"
2023-11-11,"54","1 wk inc flu hosp","8"
2023-11-11,"54","1 wk flu hosp rate change","stable"
2023-11-11,"56","1 wk inc flu hosp","9"
2023-11-11,"56","1 wk flu hosp rate change","stable"
2023-11-04,"02","1 wk inc flu hosp","39"
2023-11-04,"02","1 wk flu hosp rate change","stable"
2023-11-04,"01","1 wk inc flu hosp","60"
2023-11-04,"01","1 wk flu hosp rate change","stable"
2023-11-04,"05","1 wk inc flu hosp","24"
2023-11-04,"05","1 wk flu hosp rate change","stable"
2023-11-04,"04","1 wk inc flu hosp","132"
2023-11-04,"04","1 wk flu hosp rate change","increase"
2023-11-04,"06","1 wk inc flu hosp","230"
2023-11-04,"06","1 wk flu hosp rate change","stable"
2023-11-04,"08","1 wk inc flu hosp","52"
2023-11-04,"08","1 wk flu hosp rate change","stable"
2023-11-04,"09","1 wk inc flu hosp","5"
2023-11-04,"09","1 wk flu hosp rate change","stable"
2023-11-04,"11","1 wk inc flu hosp","0"
2023-11-04,"11","1 wk flu hosp rate change","stable"
2023-11-04,"10","1 wk inc flu hosp","1"
2023-11-04,"10","1 wk flu hosp rate change","stable"
2023-11-04,"12","1 wk inc flu hosp","462"
2023-11-04,"12","1 wk flu hosp rate change","stable"
2023-11-04,"13","1 wk inc flu hosp","114"
2023-11-04,"13","1 wk flu hosp rate change","stable"
2023-11-04,"15","1 wk inc flu hosp","16"
2023-11-04,"15","1 wk flu hosp rate change","stable"
2023-11-04,"19","1 wk inc flu hosp","13"
2023-11-04,"19","1 wk flu hosp rate change","stable"
2023-11-04,"16","1 wk inc flu hosp","4"
2023-11-04,"16","1 wk flu hosp rate change","stable"
2023-11-04,"17","1 wk inc flu hosp","54"
2023-11-04,"17","1 wk flu hosp rate change","stable"
2023-11-04,"18","1 wk inc flu hosp","58"
2023-11-04,"18","1 wk flu hosp rate change","stable"
2023-11-04,"20","1 wk inc flu hosp","10"
2023-11-04,"20","1 wk flu hosp rate change","stable"
2023-11-04,"21","1 wk inc flu hosp","33"
2023-11-04,"21","1 wk flu hosp rate change","stable"
2023-11-04,"22","1 wk inc flu hosp","65"
2023-11-04,"22","1 wk flu hosp rate change","stable"
2023-11-04,"25","1 wk inc flu hosp","32"
2023-11-04,"25","1 wk flu hosp rate change","stable"
2023-11-04,"24","1 wk inc flu hosp","19"
2023-11-04,"24","1 wk flu hosp rate change","stable"
2023-11-04,"23","1 wk inc flu hosp","4"
2023-11-04,"23","1 wk flu hosp rate change","stable"
2023-11-04,"26","1 wk inc flu hosp","30"
2023-11-04,"26","1 wk flu hosp rate change","stable"
2023-11-04,"27","1 wk inc flu hosp","18"
2023-11-04,"27","1 wk flu hosp rate change","stable"
2023-11-04,"29","1 wk inc flu hosp","40"
2023-11-04,"29","1 wk flu hosp rate change","stable"
2023-11-04,"28","1 wk inc flu hosp","38"
2023-11-04,"28","1 wk flu hosp rate change","stable"
2023-11-04,"30","1 wk inc flu hosp","5"
2023-11-04,"30","1 wk flu hosp rate change","stable"
2023-11-04,"37","1 wk inc flu hosp","49"
2023-11-04,"37","1 wk flu hosp rate change","stable"
2023-11-04,"38","1 wk inc flu hosp","2"
2023-11-04,"38","1 wk flu hosp rate change","stable"
2023-11-04,"31","1 wk inc flu hosp","5"
2023-11-04,"31","1 wk flu hosp rate change","stable"
2023-11-04,"33","1 wk inc flu hosp","2"
2023-11-04,"33","1 wk flu hosp rate change","stable"
2023-11-04,"34","1 wk inc flu hosp","46"
2023-11-04,"34","1 wk flu hosp rate change","stable"
2023-11-04,"35","1 wk inc flu hosp","9"
2023-11-04,"35","1 wk flu hosp rate change","stable"
2023-11-04,"32","1 wk inc flu hosp","22"
2023-11-04,"32","1 wk flu hosp rate change","stable"
2023-11-04,"36","1 wk inc flu hosp","88"
2023-11-04,"36","1 wk flu hosp rate change","stable"
2023-11-04,"39","1 wk inc flu hosp","26"
2023-11-04,"39","1 wk flu hosp rate change","stable"
2023-11-04,"40","1 wk inc flu hosp","34"
2023-11-04,"40","1 wk flu hosp rate change","stable"
2023-11-04,"41","1 wk inc flu hosp","11"
2023-11-04,"41","1 wk flu hosp rate change","stable"
2023-11-04,"42","1 wk inc flu hosp","82"
2023-11-04,"42","1 wk flu hosp rate change","stable"
2023-11-04,"72","1 wk inc flu hosp","148"
2023-11-04,"72","1 wk flu hosp rate change","stable"
2023-11-04,"44","1 wk inc flu hosp","2"
2023-11-04,"44","1 wk flu hosp rate change","stable"
2023-11-04,"45","1 wk inc flu hosp","52"
2023-11-04,"45","1 wk flu hosp rate change","stable"
2023-11-04,"46","1 wk inc flu hosp","2"
2023-11-04,"46","1 wk flu hosp rate change","stable"
2023-11-04,"47","1 wk inc flu hosp","47"
2023-11-04,"47","1 wk flu hosp rate change","stable"
2023-11-04,"48","1 wk inc flu hosp","429"
2023-11-04,"48","1 wk flu hosp rate change","stable"
2023-11-04,"US","1 wk inc flu hosp","2769"
2023-11-04,"US","1 wk flu hosp rate change","stable"
2023-11-04,"49","1 wk inc flu hosp","5"
2023-11-04,"49","1 wk flu hosp rate change","stable"
2023-11-04,"51","1 wk inc flu hosp","92"
2023-11-04,"51","1 wk flu hosp rate change","stable"
2023-11-04,"50","1 wk inc flu hosp","2"
2023-11-04,"50","1 wk flu hosp rate change","stable"
2023-11-04,"53","1 wk inc flu hosp","17"
2023-11-04,"53","1 wk flu hosp rate change","stable"
2023-11-04,"55","1 wk inc flu hosp","20"
2023-11-04,"55","1 wk flu hosp rate change","stable"
2023-11-04,"54","1 wk inc flu hosp","14"
2023-11-04,"54","1 wk flu hosp rate change","stable"
2023-11-04,"56","1 wk inc flu hosp","5"
2023-11-04,"56","1 wk flu hosp rate change","stable"
2023-10-28,"02","1 wk inc flu hosp","33"
2023-10-28,"02","1 wk flu hosp rate change","stable"
2023-10-28,"01","1 wk inc flu hosp","37"
2023-10-28,"01","1 wk flu hosp rate change","stable"
2023-10-28,"05","1 wk inc flu hosp","18"
2023-10-28,"05","1 wk flu hosp rate change","stable"
2023-10-28,"04","1 wk inc flu hosp","51"
