"timezero","unit","target","value"
2021-12-13,"33","1 wk ahead inc flu hosp",11
2021-12-13,"34","1 wk ahead inc flu hosp",72
2021-12-13,"35","1 wk ahead inc flu hosp",4
2021-12-13,"32","1 wk ahead inc flu hosp",3
2021-12-13,"36","1 wk ahead inc flu hosp",83
2021-12-13,"39","1 wk ahead inc flu hosp",77
2021-12-13,"40","1 wk ahead inc flu hosp",38
2021-12-13,"41","1 wk ahead inc flu hosp",7
2021-12-13,"42","1 wk ahead inc flu hosp",80
2021-12-13,"72","1 wk ahead inc flu hosp",23
2021-12-13,"44","1 wk ahead inc flu hosp",1
2021-12-13,"45","1 wk ahead inc flu hosp",21
2021-12-13,"46","1 wk ahead inc flu hosp",2
2021-12-13,"47","1 wk ahead inc flu hosp",49
2021-12-13,"48","1 wk ahead inc flu hosp",90
2021-12-13,"US","1 wk ahead inc flu hosp",1475
2021-12-13,"49","1 wk ahead inc flu hosp",4
2021-12-13,"51","1 wk ahead inc flu hosp",49
2021-12-13,"78","1 wk ahead inc flu hosp",0
2021-12-13,"50","1 wk ahead inc flu hosp",0
2021-12-13,"53","1 wk ahead inc flu hosp",0
2021-12-13,"55","1 wk ahead inc flu hosp",24
2021-12-13,"54","1 wk ahead inc flu hosp",7
2021-12-13,"56","1 wk ahead inc flu hosp",1
2021-12-20,"02","1 wk ahead inc flu hosp",7
2021-12-20,"01","1 wk ahead inc flu hosp",20
2021-12-20,"05","1 wk ahead inc flu hosp",15
2021-12-20,"04","1 wk ahead inc flu hosp",68
2021-12-20,"06","1 wk ahead inc flu hosp",118
2021-12-20,"08","1 wk ahead inc flu hosp",53
2021-12-20,"09","1 wk ahead inc flu hosp",25
2021-12-20,"11","1 wk ahead inc flu hosp",0
2021-12-20,"10","1 wk ahead inc flu hosp",10
2021-12-20,"12","1 wk ahead inc flu hosp",116
2021-12-20,"13","1 wk ahead inc flu hosp",48
2021-12-20,"15","1 wk ahead inc flu hosp",1
2021-12-20,"19","1 wk ahead inc flu hosp",5
2021-12-20,"16","1 wk ahead inc flu hosp",3
2021-12-20,"17","1 wk ahead inc flu hosp",27
2021-12-20,"18","1 wk ahead inc flu hosp",121
2021-12-20,"20","1 wk ahead inc flu hosp",22
2021-12-20,"21","1 wk ahead inc flu hosp",11
2021-12-20,"22","1 wk ahead inc flu hosp",44
2021-12-20,"25","1 wk ahead inc flu hosp",38
2021-12-20,"24","1 wk ahead inc flu hosp",31
2021-12-20,"23","1 wk ahead inc flu hosp",1
2021-12-20,"26","1 wk ahead inc flu hosp",68
2021-12-20,"27","1 wk ahead inc flu hosp",75
2021-12-20,"29","1 wk ahead inc flu hosp",85
2021-12-20,"28","1 wk ahead inc flu hosp",32
2021-12-20,"30","1 wk ahead inc flu hosp",3
2021-12-20,"37","1 wk ahead inc flu hosp",98
2021-12-20,"38","1 wk ahead inc flu hosp",14
2021-12-20,"31","1 wk ahead inc flu hosp",30
2021-12-20,"33","1 wk ahead inc flu hosp",5
2021-12-20,"34","1 wk ahead inc flu hosp",56
2021-12-20,"35","1 wk ahead inc flu hosp",5
2021-12-20,"32","1 wk ahead inc flu hosp",9
2021-12-20,"36","1 wk ahead inc flu hosp",66
2021-12-20,"39","1 wk ahead inc flu hosp",91
2021-12-20,"40","1 wk ahead inc flu hosp",85
2021-12-20,"41","1 wk ahead inc flu hosp",3
2021-12-20,"42","1 wk ahead inc flu hosp",97
2021-12-20,"72","1 wk ahead inc flu hosp",23
2021-12-20,"44","1 wk ahead inc flu hosp",4
2021-12-20,"45","1 wk ahead inc flu hosp",36
2021-12-20,"46","1 wk ahead inc flu hosp",27
2021-12-20,"47","1 wk ahead inc flu hosp",58
2021-12-20,"48","1 wk ahead inc flu hosp",93
2021-12-20,"US","1 wk ahead inc flu hosp",1981
2021-12-20,"49","1 wk ahead inc flu hosp",7
2021-12-20,"51","1 wk ahead inc flu hosp",44
2021-12-20,"78","1 wk ahead inc flu hosp",0
2021-12-20,"50","1 wk ahead inc flu hosp",1
2021-12-20,"53","1 wk ahead inc flu hosp",5
2021-12-20,"55","1 wk ahead inc flu hosp",48
2021-12-20,"54","1 wk ahead inc flu hosp",25
2021-12-20,"56","1 wk ahead inc flu hosp",4
2021-12-27,"02","1 wk ahead inc flu hosp",8
2021-12-27,"01","1 wk ahead inc flu hosp",60
2021-12-27,"05","1 wk ahead inc flu hosp",33
2021-12-27,"04","1 wk ahead inc flu hosp",149
2021-12-27,"06","1 wk ahead inc flu hosp",97
2021-12-27,"08","1 wk ahead inc flu hosp",63
2021-12-27,"09","1 wk ahead inc flu hosp",21
2021-12-27,"11","1 wk ahead inc flu hosp",0
2021-12-27,"10","1 wk ahead inc flu hosp",17
2021-12-27,"12","1 wk ahead inc flu hosp",126
2021-12-27,"13","1 wk ahead inc flu hosp",69
2021-12-27,"15","1 wk ahead inc flu hosp",0
2021-12-27,"19","1 wk ahead inc flu hosp",13
2021-12-27,"16","1 wk ahead inc flu hosp",6
2021-12-27,"17","1 wk ahead inc flu hosp",49
2021-12-27,"18","1 wk ahead inc flu hosp",96
2021-12-27,"20","1 wk ahead inc flu hosp",33
2021-12-27,"21","1 wk ahead inc flu hosp",10
2021-12-27,"22","1 wk ahead inc flu hosp",59
2021-12-27,"25","1 wk ahead inc flu hosp",63
2021-12-27,"24","1 wk ahead inc flu hosp",10
2021-12-27,"23","1 wk ahead inc flu hosp",2
2021-12-27,"26","1 wk ahead inc flu hosp",102
2021-12-27,"27","1 wk ahead inc flu hosp",112
2021-12-27,"29","1 wk ahead inc flu hosp",126
2021-12-27,"28","1 wk ahead inc flu hosp",54
2021-12-27,"30","1 wk ahead inc flu hosp",17
2021-12-27,"37","1 wk ahead inc flu hosp",180
2021-12-27,"38","1 wk ahead inc flu hosp",46
2021-12-27,"31","1 wk ahead inc flu hosp",45
2021-12-27,"33","1 wk ahead inc flu hosp",8
2021-12-27,"34","1 wk ahead inc flu hosp",56
2021-12-27,"35","1 wk ahead inc flu hosp",3
2021-12-27,"32","1 wk ahead inc flu hosp",8
2021-12-27,"36","1 wk ahead inc flu hosp",78
2021-12-27,"39","1 wk ahead inc flu hosp",180
2021-12-27,"40","1 wk ahead inc flu hosp",151
2021-12-27,"41","1 wk ahead inc flu hosp",8
2021-12-27,"42","1 wk ahead inc flu hosp",119
2021-12-27,"72","1 wk ahead inc flu hosp",15
2021-12-27,"44","1 wk ahead inc flu hosp",3
2021-12-27,"45","1 wk ahead inc flu hosp",50
2021-12-27,"46","1 wk ahead inc flu hosp",30
2021-12-27,"47","1 wk ahead inc flu hosp",84
2021-12-27,"48","1 wk ahead inc flu hosp",107
2021-12-27,"US","1 wk ahead inc flu hosp",2771
2021-12-27,"49","1 wk ahead inc flu hosp",6
2021-12-27,"51","1 wk ahead inc flu hosp",56
2021-12-27,"78","1 wk ahead inc flu hosp",0
2021-12-27,"50","1 wk ahead inc flu hosp",0
2021-12-27,"53","1 wk ahead inc flu hosp",5
2021-12-27,"55","1 wk ahead inc flu hosp",99
2021-12-27,"54","1 wk ahead inc flu hosp",19
2021-12-27,"56","1 wk ahead inc flu hosp",20
2022-01-03,"02","1 wk ahead inc flu hosp",3
2022-01-03,"01","1 wk ahead inc flu hosp",25
2022-01-03,"05","1 wk ahead inc flu hosp",42
2022-01-03,"04","1 wk ahead inc flu hosp",79
2022-01-03,"06","1 wk ahead inc flu hosp",93
2022-01-03,"08","1 wk ahead inc flu hosp",27
2022-01-03,"09","1 wk ahead inc flu hosp",8
2022-01-03,"11","1 wk ahead inc flu hosp",0
2022-01-03,"10","1 wk ahead inc flu hosp",9
2022-01-03,"12","1 wk ahead inc flu hosp",86
2022-01-03,"13","1 wk ahead inc flu hosp",37
2022-01-03,"15","1 wk ahead inc flu hosp",0
2022-01-03,"19","1 wk ahead inc flu hosp",15
2022-01-03,"16","1 wk ahead inc flu hosp",4
2022-01-03,"17","1 wk ahead inc flu hosp",26
2022-01-03,"18","1 wk ahead inc flu hosp",60
2022-01-03,"20","1 wk ahead inc flu hosp",47
2022-01-03,"21","1 wk ahead inc flu hosp",5
2022-01-03,"22","1 wk ahead inc flu hosp",25
2022-01-03,"25","1 wk ahead inc flu hosp",56
2022-01-03,"24","1 wk ahead inc flu hosp",9
2022-01-03,"23","1 wk ahead inc flu hosp",4
2022-01-03,"26","1 wk ahead inc flu hosp",57
2022-01-03,"27","1 wk ahead inc flu hosp",103
2022-01-03,"29","1 wk ahead inc flu hosp",74
2022-01-03,"28","1 wk ahead inc flu hosp",35
2022-01-03,"30","1 wk ahead inc flu hosp",21
2022-01-03,"37","1 wk ahead inc flu hosp",174
2022-01-03,"38","1 wk ahead inc flu hosp",39
2022-01-03,"31","1 wk ahead inc flu hosp",32
2022-01-03,"33","1 wk ahead inc flu hosp",2
2022-01-03,"34","1 wk ahead inc flu hosp",41
2022-01-03,"35","1 wk ahead inc flu hosp",3
2022-01-03,"32","1 wk ahead inc flu hosp",17
2022-01-03,"36","1 wk ahead inc flu hosp",42
2022-01-03,"39","1 wk ahead inc flu hosp",85
2022-01-03,"40","1 wk ahead inc flu hosp",122
2022-01-03,"41","1 wk ahead inc flu hosp",3
2022-01-03,"42","1 wk ahead inc flu hosp",93
2022-01-03,"72","1 wk ahead inc flu hosp",22
2022-01-03,"44","1 wk ahead inc flu hosp",2
2022-01-03,"45","1 wk ahead inc flu hosp",20
2022-01-03,"46","1 wk ahead inc flu hosp",22
2022-01-03,"47","1 wk ahead inc flu hosp",67
2022-01-03,"48","1 wk ahead inc flu hosp",118
2022-01-03,"US","1 wk ahead inc flu hosp",1992
2022-01-03,"49","1 wk ahead inc flu hosp",2
2022-01-03,"51","1 wk ahead inc flu hosp",53
2022-01-03,"78","1 wk ahead inc flu hosp",0
2022-01-03,"50","1 wk ahead inc flu hosp",0
2022-01-03,"53","1 wk ahead inc flu hosp",0
2022-01-03,"55","1 wk ahead inc flu hosp",58
2022-01-03,"54","1 wk ahead inc flu hosp",15
2022-01-03,"56","1 wk ahead inc flu hosp",10
2022-01-10,"02","1 wk ahead inc flu hosp",15
2022-01-10,"01","1 wk ahead inc flu hosp",33
2022-01-10,"05","1 wk ahead inc flu hosp",34
2022-01-10,"04","1 wk ahead inc flu hosp",37
2022-01-10,"06","1 wk ahead inc flu hosp",81
2022-01-10,"08","1 wk ahead inc flu hosp",29
2022-01-10,"09","1 wk ahead inc flu hosp",2
2022-01-10,"11","1 wk ahead inc flu hosp",0
2022-01-10,"10","1 wk ahead inc flu hosp",6
2022-01-10,"12","1 wk ahead inc flu hosp",132
2022-01-10,"13","1 wk ahead inc flu hosp",31
2022-01-10,"15","1 wk ahead inc flu hosp",0
2022-01-10,"19","1 wk ahead inc flu hosp",11
2022-01-10,"16","1 wk ahead inc flu hosp",3
2022-01-10,"17","1 wk ahead inc flu hosp",42
2022-01-10,"18","1 wk ahead inc flu hosp",46
2022-01-10,"20","1 wk ahead inc flu hosp",34
2022-01-10,"21","1 wk ahead inc flu hosp",19
2022-01-10,"22","1 wk ahead inc flu hosp",11
2022-01-10,"25","1 wk ahead inc flu hosp",50
2022-01-10,"24","1 wk ahead inc flu hosp",17
2022-01-10,"23","1 wk ahead inc flu hosp",0
2022-01-10,"26","1 wk ahead inc flu hosp",46
2022-01-10,"27","1 wk ahead inc flu hosp",61
2022-01-10,"29","1 wk ahead inc flu hosp",74
2022-01-10,"28","1 wk ahead inc flu hosp",36
2022-01-10,"30","1 wk ahead inc flu hosp",13
2022-01-10,"37","1 wk ahead inc flu hosp",114
2022-01-10,"38","1 wk ahead inc flu hosp",31
2022-01-10,"31","1 wk ahead inc flu hosp",24
2022-01-10,"33","1 wk ahead inc flu hosp",10
2022-01-10,"34","1 wk ahead inc flu hosp",36
2022-01-10,"35","1 wk ahead inc flu hosp",2
2022-01-10,"32","1 wk ahead inc flu hosp",3
2022-01-10,"36","1 wk ahead inc flu hosp",47
2022-01-10,"39","1 wk ahead inc flu hosp",68
2022-01-10,"40","1 wk ahead inc flu hosp",94
2022-01-10,"41","1 wk ahead inc flu hosp",5
2022-01-10,"42","1 wk ahead inc flu hosp",67
2022-01-10,"72","1 wk ahead inc flu hosp",19
2022-01-10,"44","1 wk ahead inc flu hosp",1
2022-01-10,"45","1 wk ahead inc flu hosp",17
2022-01-10,"46","1 wk ahead inc flu hosp",26
2022-01-10,"47","1 wk ahead inc flu hosp",41
2022-01-10,"48","1 wk ahead inc flu hosp",83
2022-01-10,"US","1 wk ahead inc flu hosp",1651
2022-01-10,"49","1 wk ahead inc flu hosp",2
2022-01-10,"51","1 wk ahead inc flu hosp",50
2022-01-10,"78","1 wk ahead inc flu hosp",0
2022-01-10,"50","1 wk ahead inc flu hosp",1
2022-01-10,"53","1 wk ahead inc flu hosp",6
2022-01-10,"55","1 wk ahead inc flu hosp",34
2022-01-10,"54","1 wk ahead inc flu hosp",5
2022-01-10,"56","1 wk ahead inc flu hosp",2
2022-01-17,"02","1 wk ahead inc flu hosp",12
2022-01-17,"01","1 wk ahead inc flu hosp",22
2022-01-17,"05","1 wk ahead inc flu hosp",21
2022-01-17,"04","1 wk ahead inc flu hosp",27
2022-01-17,"06","1 wk ahead inc flu hosp",64
2022-01-17,"08","1 wk ahead inc flu hosp",9
2022-01-17,"09","1 wk ahead inc flu hosp",11
2022-01-17,"11","1 wk ahead inc flu hosp",0
2022-01-17,"10","1 wk ahead inc flu hosp",5
2022-01-17,"12","1 wk ahead inc flu hosp",74
2022-01-17,"13","1 wk ahead inc flu hosp",51
2022-01-17,"15","1 wk ahead inc flu hosp",0
2022-01-17,"19","1 wk ahead inc flu hosp",12
2022-01-17,"16","1 wk ahead inc flu hosp",3
2022-01-17,"17","1 wk ahead inc flu hosp",18
2022-01-17,"18","1 wk ahead inc flu hosp",28
2022-01-17,"20","1 wk ahead inc flu hosp",18
2022-01-17,"21","1 wk ahead inc flu hosp",23
2022-01-17,"22","1 wk ahead inc flu hosp",7
2022-01-17,"25","1 wk ahead inc flu hosp",55
2022-01-17,"24","1 wk ahead inc flu hosp",4
2022-01-17,"23","1 wk ahead inc flu hosp",0
2022-01-17,"26","1 wk ahead inc flu hosp",31
2022-01-17,"27","1 wk ahead inc flu hosp",43
2022-01-17,"29","1 wk ahead inc flu hosp",50
2022-01-17,"28","1 wk ahead inc flu hosp",17
2022-01-17,"30","1 wk ahead inc flu hosp",13
2022-01-17,"37","1 wk ahead inc flu hosp",47
2022-01-17,"38","1 wk ahead inc flu hosp",22
2022-01-17,"31","1 wk ahead inc flu hosp",19
2022-01-17,"33","1 wk ahead inc flu hosp",5
2022-01-17,"34","1 wk ahead inc flu hosp",15
2022-01-17,"35","1 wk ahead inc flu hosp",0
2022-01-17,"32","1 wk ahead inc flu hosp",5
2022-01-17,"36","1 wk ahead inc flu hosp",22
2022-01-17,"39","1 wk ahead inc flu hosp",24
2022-01-17,"40","1 wk ahead inc flu hosp",33
2022-01-17,"41","1 wk ahead inc flu hosp",4
2022-01-17,"42","1 wk ahead inc flu hosp",42
2022-01-17,"72","1 wk ahead inc flu hosp",18
2022-01-17,"44","1 wk ahead inc flu hosp",1
2022-01-17,"45","1 wk ahead inc flu hosp",10
2022-01-17,"46","1 wk ahead inc flu hosp",18
2022-01-17,"47","1 wk ahead inc flu hosp",27
2022-01-17,"48","1 wk ahead inc flu hosp",99
2022-01-17,"US","1 wk ahead inc flu hosp",1134
2022-01-17,"49","1 wk ahead inc flu hosp",5
2022-01-17,"51","1 wk ahead inc flu hosp",54
2022-01-17,"78","1 wk ahead inc flu hosp",0
2022-01-17,"50","1 wk ahead inc flu hosp",0
2022-01-17,"53","1 wk ahead inc flu hosp",4
2022-01-17,"55","1 wk ahead inc flu hosp",20
2022-01-17,"54","1 wk ahead inc flu hosp",13
2022-01-17,"56","1 wk ahead inc flu hosp",9
2022-01-24,"02","1 wk ahead inc flu hosp",1
2022-01-24,"01","1 wk ahead inc flu hosp",18
2022-01-24,"05","1 wk ahead inc flu hosp",18
2022-01-24,"04","1 wk ahead inc flu hosp",39
2022-01-24,"06","1 wk ahead inc flu hosp",30
2022-01-24,"08","1 wk ahead inc flu hosp",11
2022-01-24,"09","1 wk ahead inc flu hosp",2
2022-01-24,"11","1 wk ahead inc flu hosp",0
2022-01-24,"10","1 wk ahead inc flu hosp",1
2022-01-24,"12","1 wk ahead inc flu hosp",61
2022-01-24,"13","1 wk ahead inc flu hosp",35
2022-01-24,"15","1 wk ahead inc flu hosp",0
2022-01-24,"19","1 wk ahead inc flu hosp",7
2022-01-24,"16","1 wk ahead inc flu hosp",2
2022-01-24,"17","1 wk ahead inc flu hosp",7
2022-01-24,"18","1 wk ahead inc flu hosp",33
2022-01-24,"20","1 wk ahead inc flu hosp",7
2022-01-24,"21","1 wk ahead inc flu hosp",23
2022-01-24,"22","1 wk ahead inc flu hosp",10
2022-01-24,"25","1 wk ahead inc flu hosp",39
2022-01-24,"24","1 wk ahead inc flu hosp",9
2022-01-24,"23","1 wk ahead inc flu hosp",1
2022-01-24,"26","1 wk ahead inc flu hosp",31
2022-01-24,"27","1 wk ahead inc flu hosp",18
2022-01-24,"29","1 wk ahead inc flu hosp",54
2022-01-24,"28","1 wk ahead inc flu hosp",14
2022-01-24,"30","1 wk ahead inc flu hosp",5
2022-01-24,"37","1 wk ahead inc flu hosp",25
2022-01-24,"38","1 wk ahead inc flu hosp",13
2022-01-24,"31","1 wk ahead inc flu hosp",29
2022-01-24,"33","1 wk ahead inc flu hosp",1
2022-01-24,"34","1 wk ahead inc flu hosp",21
2022-01-24,"35","1 wk ahead inc flu hosp",0
2022-01-24,"32","1 wk ahead inc flu hosp",9
2022-01-24,"36","1 wk ahead inc flu hosp",17
2022-01-24,"39","1 wk ahead inc flu hosp",37
2022-01-24,"40","1 wk ahead inc flu hosp",38
2022-01-24,"41","1 wk ahead inc flu hosp",4
2022-01-24,"42","1 wk ahead inc flu hosp",33
2022-01-24,"72","1 wk ahead inc flu hosp",13
2022-01-24,"44","1 wk ahead inc flu hosp",2
2022-01-24,"45","1 wk ahead inc flu hosp",10
2022-01-24,"46","1 wk ahead inc flu hosp",11
2022-01-24,"47","1 wk ahead inc flu hosp",28
2022-01-24,"48","1 wk ahead inc flu hosp",92
2022-01-24,"US","1 wk ahead inc flu hosp",950
2022-01-24,"49","1 wk ahead inc flu hosp",6
2022-01-24,"51","1 wk ahead inc flu hosp",50
2022-01-24,"78","1 wk ahead inc flu hosp",0
2022-01-24,"50","1 wk ahead inc flu hosp",0
2022-01-24,"53","1 wk ahead inc flu hosp",4
2022-01-24,"55","1 wk ahead inc flu hosp",22
2022-01-24,"54","1 wk ahead inc flu hosp",8
2022-01-24,"56","1 wk ahead inc flu hosp",1
2022-01-31,"02","1 wk ahead inc flu hosp",1
2022-01-31,"01","1 wk ahead inc flu hosp",17
2022-01-31,"05","1 wk ahead inc flu hosp",23
2022-01-31,"04","1 wk ahead inc flu hosp",38
2022-01-31,"06","1 wk ahead inc flu hosp",32
2022-01-31,"08","1 wk ahead inc flu hosp",20
2022-01-31,"09","1 wk ahead inc flu hosp",4
2022-01-31,"11","1 wk ahead inc flu hosp",3
2022-01-31,"10","1 wk ahead inc flu hosp",0
2022-01-31,"12","1 wk ahead inc flu hosp",79
2022-01-31,"13","1 wk ahead inc flu hosp",45
2022-01-31,"15","1 wk ahead inc flu hosp",0
2022-01-31,"19","1 wk ahead inc flu hosp",17
2022-01-31,"16","1 wk ahead inc flu hosp",1
2022-01-31,"17","1 wk ahead inc flu hosp",16
2022-01-31,"18","1 wk ahead inc flu hosp",36
2022-01-31,"20","1 wk ahead inc flu hosp",11
2022-01-31,"21","1 wk ahead inc flu hosp",15
2022-01-31,"22","1 wk ahead inc flu hosp",24
2022-01-31,"25","1 wk ahead inc flu hosp",37
2022-01-31,"24","1 wk ahead inc flu hosp",11
2022-01-31,"23","1 wk ahead inc flu hosp",3
2022-01-31,"26","1 wk ahead inc flu hosp",32
2022-01-31,"27","1 wk ahead inc flu hosp",23
2022-01-31,"29","1 wk ahead inc flu hosp",56
2022-01-31,"28","1 wk ahead inc flu hosp",22
2022-01-31,"30","1 wk ahead inc flu hosp",10
2022-01-31,"37","1 wk ahead inc flu hosp",30
2022-01-31,"38","1 wk ahead inc flu hosp",16
2022-01-31,"31","1 wk ahead inc flu hosp",30
2022-01-31,"33","1 wk ahead inc flu hosp",1
2022-01-31,"34","1 wk ahead inc flu hosp",27
2022-01-31,"35","1 wk ahead inc flu hosp",12
2022-01-31,"32","1 wk ahead inc flu hosp",4
2022-01-31,"36","1 wk ahead inc flu hosp",18
2022-01-31,"39","1 wk ahead inc flu hosp",20
2022-01-31,"40","1 wk ahead inc flu hosp",59
2022-01-31,"41","1 wk ahead inc flu hosp",1
2022-01-31,"42","1 wk ahead inc flu hosp",47
2022-01-31,"72","1 wk ahead inc flu hosp",7
2022-01-31,"44","1 wk ahead inc flu hosp",0
2022-01-31,"45","1 wk ahead inc flu hosp",23
2022-01-31,"46","1 wk ahead inc flu hosp",10
2022-01-31,"47","1 wk ahead inc flu hosp",38
2022-01-31,"48","1 wk ahead inc flu hosp",118
2022-01-31,"US","1 wk ahead inc flu hosp",1137
2022-01-31,"49","1 wk ahead inc flu hosp",6
2022-01-31,"51","1 wk ahead inc flu hosp",47
2022-01-31,"78","1 wk ahead inc flu hosp",0
2022-01-31,"50","1 wk ahead inc flu hosp",0
2022-01-31,"53","1 wk ahead inc flu hosp",6
2022-01-31,"55","1 wk ahead inc flu hosp",31
2022-01-31,"54","1 wk ahead inc flu hosp",9
2022-01-31,"56","1 wk ahead inc flu hosp",1
2022-02-07,"02","1 wk ahead inc flu hosp",0
2022-02-07,"01","1 wk ahead inc flu hosp",12
2022-02-07,"05","1 wk ahead inc flu hosp",24
2022-02-07,"04","1 wk ahead inc flu hosp",63
2022-02-07,"06","1 wk ahead inc flu hosp",34
2022-02-07,"08","1 wk ahead inc flu hosp",27
2022-02-07,"09","1 wk ahead inc flu hosp",0
2022-02-07,"11","1 wk ahead inc flu hosp",0
2022-02-07,"10","1 wk ahead inc flu hosp",2
2022-02-07,"12","1 wk ahead inc flu hosp",64
2022-02-07,"13","1 wk ahead inc flu hosp",38
2022-02-07,"15","1 wk ahead inc flu hosp",0
2022-02-07,"19","1 wk ahead inc flu hosp",52
2022-02-07,"16","1 wk ahead inc flu hosp",1
2022-02-07,"17","1 wk ahead inc flu hosp",9
2022-02-07,"18","1 wk ahead inc flu hosp",34
2022-02-07,"20","1 wk ahead inc flu hosp",20
2022-02-07,"21","1 wk ahead inc flu hosp",15
2022-02-07,"22","1 wk ahead inc flu hosp",22
2022-02-07,"25","1 wk ahead inc flu hosp",37
2022-02-07,"24","1 wk ahead inc flu hosp",8
2022-02-07,"23","1 wk ahead inc flu hosp",7
2022-02-07,"26","1 wk ahead inc flu hosp",40
2022-02-07,"27","1 wk ahead inc flu hosp",19
2022-02-07,"29","1 wk ahead inc flu hosp",42
2022-02-07,"28","1 wk ahead inc flu hosp",22
2022-02-07,"30","1 wk ahead inc flu hosp",13
2022-02-07,"37","1 wk ahead inc flu hosp",32
2022-02-07,"38","1 wk ahead inc flu hosp",5
2022-02-07,"31","1 wk ahead inc flu hosp",29
2022-02-07,"33","1 wk ahead inc flu hosp",11
